title,description,url,published_date,source,country,language
Isaiah Hartenstein - deutscher NBA-Star mit afroamerikanischen Wurzeln,"Er könnte der zweite deutsche Basketballer nach Dirk Nowitzki werden, der in der besten Liga der Welt triumphiert. Isaiah Hartenstein spielt mit seinem Klub Oklahoma City Thunder im NBA-Halbfinale.",https://www.dw.com/de/isaiah-hartenstein-deutscher-nba-star-mit-afroamerikanischen-wurzeln/a-72610492?maca=de-rss-de-all-1119-xml-mrss,2025-05-21T06:54:00,Deutsche Welle,Germany,de
Mehr Judenhass in Deutschland,Behörden und Experten vermelden einen starken Anstieg antisemitischer Straftaten und Vorfälle. Viele Betroffene fühlen sich alleingelassen.,https://www.dw.com/de/mehr-judenhass-in-deutschland/a-72610068?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T16:45:00,Deutsche Welle,Germany,de
Kommt die EU wie China und Großbritannien zu einem schnellen Handelsdeal mit Trump?,"Was kann die EU aus dem Waffenstillstand im Zollkonflikt zwischen China und Großbritannien mit Donald Trump lernen, um bessere Konditionen auszuhandeln?",https://www.dw.com/de/kommt-die-eu-wie-china-und-großbritannien-zu-einem-schnellen-handelsdeal-mit-trump/a-72610315?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T15:19:00,Deutsche Welle,Germany,de
Hilfslieferungen nach Gaza Tropfen auf den heißen Stein,"Nach fast drei Monaten Blockade erlaubt Israel wieder Hilfsgüterlieferungen in den Gazastreifen. Viel zu wenig, sagen Hilfsorganisationen und die UN. Indes bestellt Großbritannien die israelische Botschafterin ein.",https://www.dw.com/de/hilfslieferungen-nach-gaza-tropfen-auf-den-heißen-stein/a-72609792?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T14:24:00,Deutsche Welle,Germany,de
Tierischer Trend Kapuzineraffen entführen Brüllaffenbabys,"Auf einer Insel in Panama entführen Kapuzineraffen Brüllaffenbabys und tragen sie tagelang mit sich herum  aus Langeweile. Forschende vermuten dahinter einen bizarren Trend, der für die entführten Babys tödlich endet.",https://www.dw.com/de/tierischer-trend-kapuzineraffen-entführen-brüllaffenbabys/a-72607582?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T13:31:00,Deutsche Welle,Germany,de
"Ein Theatermacher, eine Oper und der Holocaust in Rumänien","Erwin Simsensohn ist Intendant, Regisseur, Vater und Jude. Nun hat er in Bukarest eine Oper über den Holocaust und den Eichmann-Prozess von 1961 inszeniert. Ein Treffen mit einem Kulturschaffenden, der erinnern möchte.",https://www.dw.com/de/ein-theatermacher-eine-oper-und-der-holocaust-in-rumänien/a-72604604?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T12:52:00,Deutsche Welle,Germany,de
Neue EU-Sanktionen gegen Russland Schattentanker im Visier,"Fast 300 Schiffe, die zur russischen Schattenflotte gehören sollen, listet das jüngste Sanktionspaket der EU auf. Doch können die Sanktionen den russischen Handel mit Öl tatsächlich eindämmen?",https://www.dw.com/de/neue-eu-sanktionen-gegen-russland-schattentanker-im-visier/a-72606936?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T12:19:00,Deutsche Welle,Germany,de
Trump Putin will das Blutbad in der Ukraine beenden,"Nach einem Telefonat mit dem russischen Präsidenten Putin ist der US-Präsident überzeugt, dass es eine Chance für Frieden in der Ukraine gibt. Die europäischen Partner sind skeptisch und handeln.",https://www.dw.com/de/trump-putin-will-das-blutbad-in-der-ukraine-beenden/a-72603954?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T10:41:00,Deutsche Welle,Germany,de
Trump und Putin Dröhnende Leere nach Ukraine-Gespräch,Zum dritten Mal seit seinem Amtsantritt hat US-Präsident Trump mit Russlands Staatschef Putin telefoniert. Die Ergebnisse interpretieren beide unterschiedlich. Stecken die Ukraine-Verhandlungen in einer Sackgasse?,https://www.dw.com/de/trump-und-putin-dröhnende-leere-nach-ukraine-gespräch/a-72603311?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T09:14:00,Deutsche Welle,Germany,de
USA Gesetz gegen Rachepornos in Kraft,In den Vereinigten Staaten ist das Veröffentlichen intimer Aufnahmen ohne Zustimmung der Gezeigten künftig verboten. Auch mit Künstlicher Intelligenz KI erstellte Bilder sind betroffen.,https://www.dw.com/de/usa-gesetz-gegen-rachepornos-in-kraft/a-72604184?maca=de-rss-de-all-1119-xml-mrss,2025-05-20T08:49:00,Deutsche Welle,Germany,de
