title,description,url,published_date,source,country,language
Mendikdasmen Pembelajaran mendalam atasi learning loss saat pandemi,Menteri Pendidikan Dasar dan Menengah Mendikdasmen Abdul Muti mengatakan penerapan konsep pembelajaran mendalam ...,https://www.antaranews.com/berita/4852325/mendikdasmen-pembelajaran-mendalam-atasi-learning-loss-saat-pandemi,2025-05-22T20:57:35,Antara News,Indonesia,id
"Kunjungi Kota Bogor, Komisi II DPR sorot percepatan sertifikasi lahan",ANTARA - Komisi II DPR RI meminta Pemerintah Kota Bogor untuk melaksanakan percepatan sertifikasi lahan serta ...,https://www.antaranews.com/video/4852277/kunjungi-kota-bogor-komisi-ii-dpr-sorot-percepatan-sertifikasi-lahan,2025-05-22T20:57:28,Antara News,Indonesia,id
Bulog Jember serap 134.000 ton gabah dari petani,"ANTARA - Selama Januari hingga 22 Mei 2025, Bulog Jember, Jawa Timur, telah menyerap gabah kering panen sebanyak ...",https://www.antaranews.com/video/4852253/bulog-jember-serap-134000-ton-gabah-dari-petani,2025-05-22T20:57:18,Antara News,Indonesia,id
Wabup tinjau pembangunan pengelolaan air limbah di Pulau Panggang,"Wakil Bupati Kepulauan Seribu, Aceng Zaeni meninjau area yang menjadi lokasi pembangunan Sistem Pengelolaan Air Limbah ...",https://www.antaranews.com/berita/4852321/wabup-tinjau-pembangunan-pengelolaan-air-limbah-di-pulau-panggang,2025-05-22T20:56:35,Antara News,Indonesia,id
Kemkomdigi sebut PLN Startup Day bukti konkret majukan startup,Direktur Jenderal Infrastruktur Digital Kementerian Komunikasi dan Digital Kemkomdigi Wayan Toni Supriyanto ...,https://www.antaranews.com/berita/4852317/kemkomdigi-sebut-pln-startup-day-bukti-konkret-majukan-startup,2025-05-22T20:56:34,Antara News,Indonesia,id
Banjir luapan Sungai Citanduy rendam 95 hektare lahan pertanian di Ciamis,"Foto udara lahan pertanian yang terendam banjir di Kecamatan Panumbangan, Kabupaten Ciamis, Jawa Barat, Kamis ...",https://www.antaranews.com/foto/4852313/banjir-luapan-sungai-citanduy-rendam-95-hektare-lahan-pertanian-di-ciamis,2025-05-22T20:55:25,Antara News,Indonesia,id
KPK cecar temuan Rp2 miliar di rumah terdakwa Yulianti Erlynah,Penuntut umum Komisi Pemberantasan Korupsi KPK mencecar temuan uang Rp2 miliar di rumah terdakwa Yulianti Erlynah ...,https://www.antaranews.com/berita/4852309/kpk-cecar-temuan-rp2-miliar-di-rumah-terdakwa-yulianti-erlynah,2025-05-22T20:54:56,Antara News,Indonesia,id
Hansi Flick perpanjang kontrak di Barcelona hingga 2027,"Pelatih kepala Barcelona, Hansi Flick, resmi menandatangani perpanjangan kontrak berdurasi dua tahun yang akan ...",https://www.antaranews.com/berita/4852305/hansi-flick-perpanjang-kontrak-di-barcelona-hingga-2027,2025-05-22T20:52:32,Antara News,Indonesia,id
"Survei 94,4 persen masyarakat setuju dengan adanya Sekolah Rakyat","Hasil Survei Litbang Kompas, yang dilakukan pada 712 April 2025 dengan melibatkan 1.200 responden di 38 ...",https://www.antaranews.com/berita/4852301/survei-944-persen-masyarakat-setuju-dengan-adanya-sekolah-rakyat,2025-05-22T20:47:35,Antara News,Indonesia,id
Dendam LannyFadia atas MatsuyamaShida tuntas di Malaysia Masters,Ganda putri Indonesia Lanny Tria MayasariSiti Fadia Silva Ramadhanti akhirnya memutus catatan kekalahan mereka dari ...,https://www.antaranews.com/berita/4852297/dendam-lanny-fadia-atas-matsuyama-shida-tuntas-di-malaysia-masters,2025-05-22T20:46:11,Antara News,Indonesia,id
Kejagung sita rest area KM 21 B terkait kasus korupsi timah,Kejaksaan Agung Kejagung menyita rest area KM 21 B Tol Jagorawi terkait kasus korupsi dan tindak pidana pencucian ...,https://www.antaranews.com/berita/4852293/kejagung-sita-rest-area-km-21-b-terkait-kasus-korupsi-timah,2025-05-22T20:45:04,Antara News,Indonesia,id
Rempah dapat bantu turunkan kadar kolesterol dalam masakan berlemak,Ahli medikasi herbal dr. Rianti Maharani M.Si mengatakan penggunaan rempah dalam memasak makanan berlemak seperti ...,https://www.antaranews.com/berita/4852289/rempah-dapat-bantu-turunkan-kadar-kolesterol-dalam-masakan-berlemak,2025-05-22T20:43:50,Antara News,Indonesia,id
Emas berjangka masih jadi pilihan di tengah ketidakpastian global,PT Dupoin Futures Indonesia Dupoin menyampaikan bahwa emas berjangka masih tetap menjadi instrumen investasi favorit ...,https://www.antaranews.com/berita/4852285/emas-berjangka-masih-jadi-pilihan-di-tengah-ketidakpastian-global,2025-05-22T20:43:16,Antara News,Indonesia,id
Polisi telusuri hubungan jukir liar di Season City dengan ormas,"Polres Metro Jakarta Barat menelusuri hubungan sejumlah juru parkir jukir liar yang ditangkap di kawasan Season City, ...",https://www.antaranews.com/berita/4852281/polisi-telusuri-hubungan-jukir-liar-di-season-city-dengan-ormas,2025-05-22T20:42:15,Antara News,Indonesia,id
Industri asuransi sepakat bertransformasi dukung pembangunan nasional,Industri perasuransian Indonesia menyepakati perlunya transformasi menyeluruh guna mendukung pembangunan nasional di ...,https://www.antaranews.com/berita/4852273/industri-asuransi-sepakat-bertransformasi-dukung-pembangunan-nasional,2025-05-22T20:39:06,Antara News,Indonesia,id
Mentrans Kami tak ingin warga lokal jadi penonton di tanah sendiri,Kementerian Transmigrasi Kementrans berupaya memperkuat pemberdayaan masyarakat di kawasan tujuan transmigrasi agar ...,https://www.antaranews.com/berita/4852269/mentrans-kami-tak-ingin-warga-lokal-jadi-penonton-di-tanah-sendiri,2025-05-22T20:37:52,Antara News,Indonesia,id
Google inisiasi Indonesia BerdAIa demi kontribusi ekonomi Rp1.400 T,ANTARA - Google Cloud Indonesia menyatakan ingin berkontribusi pada pembangunan ekonomi nasional senilai Rp1.400 ...,https://www.antaranews.com/video/4852165/google-inisiasi-indonesia-berdaia-demi-kontribusi-ekonomi-rp1400-t,2025-05-22T20:36:17,Antara News,Indonesia,id
Menteri PANRB sebut arsip berperan penting dalam reformasi birokrasi,Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi PANRB Rini Widyantini menyebut arsip berperan penting ...,https://www.antaranews.com/berita/4852265/menteri-panrb-sebut-arsip-berperan-penting-dalam-reformasi-birokrasi,2025-05-22T20:36:04,Antara News,Indonesia,id
Progres kinerja Badan Pengusahaan Batam,Kepala Badan Pengusahaan Batam BP Batam Amsakar Achmad tengah didampingi Wakil Kepala BP Batam Li Claudia Chandra ...,https://www.antaranews.com/foto/4852261/progres-kinerja-badan-pengusahaan-batam,2025-05-22T20:35:23,Antara News,Indonesia,id
Peruri tingkatkan keterampilan pelaku UMKM dalam seni ukir makanan,Perusahaan Umum Percetakan Uang Republik Indonesia Peruri mendukung pemberdayaan dan meningkatkan keterampilan pelaku ...,https://www.antaranews.com/berita/4852257/peruri-tingkatkan-keterampilan-pelaku-umkm-dalam-seni-ukir-makanan,2025-05-22T20:34:56,Antara News,Indonesia,id
Cleberson sebut PSS Sleman perlu bekerja keras kontra Madura United,Bek Cleberson Martins menyebutkan PSS Sleman perlu bekerja keras kontra Madura United pada pekan ke-34 Liga 1 Indonesia ...,https://www.antaranews.com/berita/4852249/cleberson-sebut-pss-sleman-perlu-bekerja-keras-kontra-madura-united,2025-05-22T20:34:26,Antara News,Indonesia,id
Jadwal MotoGP Peluang Marc Marquez kukuhkan dominasi,"MotoGP Grand Prix Inggris dijadwalkan akan berlangsung di Sirkuit Silverstone, Silverstone, Minggu pukul 19.00 WIB, ...",https://www.antaranews.com/berita/4852245/jadwal-motogp-peluang-marc-marquez-kukuhkan-dominasi,2025-05-22T20:31:24,Antara News,Indonesia,id
