title,description,url,published_date,source,country,language
Protesting education staffers appear before police following Calcutta High Court directive,"Leaders questioned in connection with Bikash Bhawan violence teachers allege intimidation, police cite injuries and obstruction of duty",https://www.thehindu.com/news/national/west-bengal/protesting-education-staffers-appear-before-police-following-calcutta-high-court-directive/article69606120.ece,2025-05-22T19:46:59,The Hindu,India,en
Awareness campaign launched to eliminate child marriage in Chamarajanagar district,,https://www.thehindu.com/news/national/karnataka/awareness-campaign-launched-to-eliminate-child-marriage-in-chamarajanagar-district/article69606297.ece,2025-05-22T19:44:36,The Hindu,India,en
Tiger killed in Assams Golaghat one arrested,Forest officials say tiger was attacked with spears and machetes body parts missing from carcass,https://www.thehindu.com/news/national/assam/tiger-killed-in-assams-golaghat-one-arrested-for-mutilation/article69606421.ece,2025-05-22T19:42:12,The Hindu,India,en
"Ex-serviceman arrested for duping investors of 4.48 crore, promising high returns",,https://www.thehindu.com/news/cities/Hyderabad/ex-serviceman-arrested-for-duping-investors-of-448-crore-promising-high-returns/article69606552.ece,2025-05-22T19:42:04,The Hindu,India,en
No clicking photos and selfies of wildlife in forest areas  Khandre,,https://www.thehindu.com/news/cities/bangalore/no-clicking-photos-and-selfies-of-wildlife-in-forest-areas-khandre/article69606362.ece,2025-05-22T19:40:57,The Hindu,India,en
Post-mortem led to dramatic twist in what seemed an open-and-shut case,"The police team from Chengamanad station, en route to present the mother before the Aluva Judicial First Class Magistrate Court, was ordered by the District Police Chief Ernakulam Rural to bring her back for further interrogation",https://www.thehindu.com/news/national/kerala/post-mortem-led-to-dramatic-twist-in-what-seemed-an-open-and-shut-case/article69606289.ece,2025-05-22T19:40:52,The Hindu,India,en
Woman killed by wild elephant at Malakkappara,,https://www.thehindu.com/news/national/kerala/woman-killed-by-wild-elephant-at-malakkappara/article69606592.ece,2025-05-22T19:39:50,The Hindu,India,en
28 child marriages prevented in Dharwad district during 2024-25,The Chief Executive Officer of Dharwad Zilla Panchayat says various measures have been taken by the district administration to prevent child marriage,https://www.thehindu.com/news/national/karnataka/28-child-marriages-prevented-in-dharwad-district-during-2024-25/article69606749.ece,2025-05-22T19:39:36,The Hindu,India,en
"Govt. will develop biodiversity parks in all districts and Pallevanams in villages, says Andhra Pradesh Deputy Chief Minister Pawan Kalyan","The relationship of human beings with nature has been exploitative, and the impact of deforestation is more profound than ever before, he observes",https://www.thehindu.com/news/national/andhra-pradesh/govt-will-develop-biodiversity-parks-in-all-districts-and-pallevanams-in-villages-says-andhra-pradesh-deputy-chief-minister-pawan-kalyan/article69606423.ece,2025-05-22T19:39:24,The Hindu,India,en
Tiruchis new walking track and inclusive park a hit with residents,"Decorative trees, LED lamps, and granite benches have been installed provisions made for yoga and meditation for senior citizens, an open-air gym, a play area for children, and wheelchair access have been provided",https://www.thehindu.com/news/cities/Tiruchirapalli/tiruchis-new-walking-track-and-inclusive-park-a-hit-with-residents/article69606209.ece,2025-05-22T19:39:02,The Hindu,India,en
Mysuru railway division launches fortnight-long green drive to tackle plastic pollution,,https://www.thehindu.com/news/national/karnataka/mysuru-railway-division-launches-fortnight-long-green-drive-to-tackle-plastic-pollution/article69606259.ece,2025-05-22T19:38:24,The Hindu,India,en
Cabinet approves renaming of Ramanagara district as Bengaluru South,,https://www.thehindu.com/news/cities/bangalore/cabinet-approves-renaming-of-ramanagara-district-as-bengaluru-south/article69606234.ece,2025-05-22T19:38:05,The Hindu,India,en
Collector calls for creating conducive atmosphere for entrepreneurs in Sri Sathya Sai district,T.S. Chetan informs the officials of the allied departments to work in coordination to strengthen the presence of industries in the district,https://www.thehindu.com/news/national/andhra-pradesh/collector-calls-for-creating-conducive-atmosphere-for-entrepreneurs-in-sri-sathya-sai-district/article69606005.ece,2025-05-22T19:37:53,The Hindu,India,en
"CHOs demand clearance of pending dues, donated blood while protesting",Association members donated blood at a camp organised by the Indian Red Cross Society,https://www.thehindu.com/news/national/andhra-pradesh/chos-demand-clearance-of-pending-dues-donated-blood-while-protestesting/article69606583.ece,2025-05-22T19:32:39,The Hindu,India,en
Probe launched after accidental firing at Pathanamthitta AR Camp,,https://www.thehindu.com/news/national/kerala/probe-launched-after-accidental-firing-at-pathanamthitta-ar-camp/article69606378.ece,2025-05-22T19:31:10,The Hindu,India,en
Chikkamagaluru DHO issues notices to doctors for referring patients to private scanning centres,,https://www.thehindu.com/news/national/karnataka/chikkamagaluru-dho-issues-notices-to-doctors-for-referring-patients-to-private-scanning-centres/article69606223.ece,2025-05-22T19:30:49,The Hindu,India,en
"Youth, allegedly kidnapped, returns home","The youth was dropped off at Kondotty by the yet-to-be-identified gang in a hired taxi, said the police",https://www.thehindu.com/news/national/kerala/youth-allegedly-kidnapped-returns-home/article69606038.ece,2025-05-22T19:29:24,The Hindu,India,en
"Railway stations with better amenities and enhanced aesthetics inaugurated at Srirangam, Mannargudi","PM Narendra Modi inaugurates, through video conference from Bikaner, the two stations renovated under the Amrit Bharat Station Scheme a host of improvements made to passenger amenities",https://www.thehindu.com/news/cities/Tiruchirapalli/railway-stations-with-better-amenities-and-enhanced-aesthetics-inaugurated-at-srirangam-mannargudi/article69606247.ece,2025-05-22T19:27:21,The Hindu,India,en
Farmer found dead in his Bidar farmland,,https://www.thehindu.com/news/national/karnataka/farmer-found-dead-in-his-bidar-farmland/article69606644.ece,2025-05-22T19:26:46,The Hindu,India,en
Place proposal before Cabinet to seek fund release for proposed airstrip in Chikkamagaluru M.B. Patil,,https://www.thehindu.com/news/cities/bangalore/place-proposal-before-cabinet-to-seek-fund-release-for-proposed-airstrip-in-chikkamagaluru-mb-patil/article69606316.ece,2025-05-22T19:25:43,The Hindu,India,en
"Kiru hydel corruption case CBI files chargesheet against former JK Governor Satyapal Malik, 7 others","The case pertains to the alleged malpractices in the award of the contract worth about 2,200 crore of civil works of the Kiru Hydro Electric Power HEP Project to a private company in 2019",https://www.thehindu.com/news/national/kiru-hydel-corruption-case-cbi-files-chargesheet-against-former-jk-governor-satyapal-malik-7-others/article69606544.ece,2025-05-22T19:25:33,The Hindu,India,en
HYDRAA demolishes illegal real estate layouts in Peerzadiguda cemetery,,https://www.thehindu.com/news/cities/Hyderabad/hydraa-demolishes-illegal-real-estate-layouts-in-peerzadiguda-cemetery/article69606032.ece,2025-05-22T19:25:06,The Hindu,India,en
NIA submits chargesheets in 2022 Kerala Maoist recruitment case,"The NIA alleged the accused were active members of the Peoples Liberation Guerrilla Army, an armed insurgent group with pockets of resistance in Central India",https://www.thehindu.com/news/national/kerala/nia-submits-chargesheets-in-2022-kerala-maoist-recruitment-case/article69605708.ece,2025-05-22T19:23:58,The Hindu,India,en
Idukki awaits government nod to initiate works on cable car service,"The proposed Moolamattom-Nadukani Pavilion Cable Car Service will be modelled on the lines of the cable car service in Gulmarg, Kashmir",https://www.thehindu.com/news/national/kerala/idukki-awaits-government-nod-to-initiate-works-on-cable-car-service/article69606204.ece,2025-05-22T19:23:00,The Hindu,India,en
"Employment should not be end goal of education, be open to opportunities, MP tells students",,https://www.thehindu.com/news/national/andhra-pradesh/employment-should-not-be-end-goal-of-education-be-open-to-opportunities-mp-tells-students/article69605918.ece,2025-05-22T19:21:38,The Hindu,India,en
"AISF opposes relocation of RGUKT IIIT Ongole campus, threatens State-wide protests","Unable to pay the pending rent bills, the government had shut the campus, causing heavy inconvenience to the students and their parents, alleges the federations State vice-president",https://www.thehindu.com/news/national/andhra-pradesh/aisf-opposes-relocation-of-rgukt-iiit-ongole-campus-threatens-state-wide-protests/article69605654.ece,2025-05-22T19:21:04,The Hindu,India,en
Ashoka University professor arrest Haryana forms SIT headed by Sonipat Police chief,"Headed by Additional Director General of Police Crime Mamta Singh, the SIT will include Superintendent of Police Karnal Ganga Ram Punia and Superintendent of Police STF, Gurugram Vikrant Bhushan as members",https://www.thehindu.com/news/national/ashoka-university-professor-arrest-haryana-forms-sit-headed-by-sonipat-police-chief/article69606477.ece,2025-05-22T19:19:22,The Hindu,India,en
Farmers protest against delay in compensation for land lost to Hidkal Dam,,https://www.thehindu.com/news/national/karnataka/farmers-protest-against-delay-in-compensation-for-land-lost-to-hidkal-dam/article69606561.ece,2025-05-22T19:17:57,The Hindu,India,en
PM inaugurates renovated Vadakara railway station,The work was completed under the Amrit Bharat Station Scheme at a cost of 22 crore,https://www.thehindu.com/news/national/kerala/pm-inaugurates-renovated-vadakara-railway-station/article69606001.ece,2025-05-22T19:16:49,The Hindu,India,en
"BJP releases chargesheet against Congress, alleges corruption, administrative collapse in the State",,https://www.thehindu.com/news/national/karnataka/bjp-releases-chargesheet-against-congress-alleges-corruption-administrative-collapse-in-the-state/article69606066.ece,2025-05-22T19:16:22,The Hindu,India,en
"Reforms soon in twenty-point programme, says Chairman Lanka Dinakar","It is essential to align with the Viksit Bharat-2047 and Swarna Andhra-2047 goals, he asserts",https://www.thehindu.com/news/national/andhra-pradesh/reforms-soon-in-twenty-point-programme-says-chairman-lanka-dinakar/article69605635.ece,2025-05-22T19:14:43,The Hindu,India,en
"Congress, BJP disinformation campaign on PRLIS disproved, Kaleshwaram to dispel it soon KTR","The BRS working president alleges that the agenda behind notices to party leaders by Ghose panel is to demolish KLIP barrages, construct them afresh by taking commissions",https://www.thehindu.com/news/national/telangana/congress-bjp-disinformation-campaign-on-prlis-disproved-kaleshwaram-to-dispel-it-soon-ktr/article69605710.ece,2025-05-22T19:13:39,The Hindu,India,en
Modi virtually inaugurates five rly stations redeveloped under Amrit Bharat scheme,"The five upgraded and modernised railway stations are Gokak Road, Gadag, Munirabad, Dharwad and Bagalkot",https://www.thehindu.com/news/national/karnataka/modi-virtually-inaugurates-five-rly-stations-redeveloped-under-amrit-bharat-scheme/article69606441.ece,2025-05-22T19:11:21,The Hindu,India,en
Collector appeals to citizens to take part in Yoga activities every morning in Vijayawada till June 21,Programmes to be held from 5.30 a.m. to 7.30 a.m. on BRTS Road as part of month-long Yogandhra campaign,https://www.thehindu.com/news/national/andhra-pradesh/collector-appeals-to-people-to-take-part-in-yoga-activities-every-morning-in-vijayawada-till-june-21/article69606151.ece,2025-05-22T19:11:08,The Hindu,India,en
"Four-year-old girl found dead in river bears marks of sexual abuse, relative arrested",Girl was allegedly murdered by her mother girls fathers brother confessed to sexually abusing her police say she was abused even on the day she was murdered,https://www.thehindu.com/news/national/kerala/four-year-old-girl-found-dead-in-river-bears-marks-of-sexual-abuse-relative-arrested/article69606132.ece,2025-05-22T19:10:39,The Hindu,India,en
HC dismisses pleas by producers of Manjummal Boys for quashing the cheating case against them,,https://www.thehindu.com/news/national/kerala/hc-dismisses-pleas-by-producers-of-manjummal-boys-for-quashing-the-cheating-case-against-them/article69606046.ece,2025-05-22T19:09:57,The Hindu,India,en
Junior doctors plan black band protest on Saturday for stipend,,https://www.thehindu.com/news/national/telangana/junior-doctors-plan-black-band-protest-on-saturday-for-stipend/article69606213.ece,2025-05-22T19:09:20,The Hindu,India,en
PCC chief challenges KTRs claims on PRLI scheme court verdict,,https://www.thehindu.com/news/national/telangana/pcc-chief-challenges-ktrs-claims-on-prli-scheme-court-verdict/article69606086.ece,2025-05-22T19:04:54,The Hindu,India,en
Rebel priests hold meeting with Archbishop Pamplany,,https://www.thehindu.com/news/national/kerala/rebel-priests-hold-meeting-with-archbishop-pamplany/article69606180.ece,2025-05-22T19:04:17,The Hindu,India,en
Land survey to begin for proposed Greenfield airport in Erumely and Manimala,"The physical survey is expected to begin next week and be completed within four to six months. Five surveyors have been deployed to kickstart the proceedings to acquire approximately 2,475 acres for the project.",https://www.thehindu.com/news/national/kerala/land-survey-to-begin-for-proposed-greenfield-airport-in-erumely-and-manimala/article69606198.ece,2025-05-22T19:03:58,The Hindu,India,en
Cabinet discussion on caste census again remains inconclusive,,https://www.thehindu.com/news/cities/bangalore/cabinet-discussion-on-caste-census-again-remains-inconclusive/article69606138.ece,2025-05-22T19:03:34,The Hindu,India,en
"Naidus leadership key for investments to State, say TDP leaders","Senior party leaders and cadres reiterate commitment to spread the message of development and welfare of the coalition government under Chief Minister N. Chandrababu Naidu, at Mahanadu programme in Chittoor",https://www.thehindu.com/news/national/andhra-pradesh/naidus-leadership-key-for-investments-to-state-says-tdp-leader/article69606197.ece,2025-05-22T19:00:57,The Hindu,India,en
"Govt. committed to making A.P. top tourist destination in India, says official","Floating restaurant on Krishna river, luxury houseboats in Konaseemas backwaters, cable bridge between Polavaram and Pattiseema among the upcoming projects, says Ajay Jain, Special Chief Secretary, Tourism and Housing",https://www.thehindu.com/news/national/andhra-pradesh/govt-committed-to-making-ap-top-tourist-destination-in-india-says-official/article69605888.ece,2025-05-22T19:00:41,The Hindu,India,en
Internship opportunities for PU students at NIE in Mysuru,,https://www.thehindu.com/news/national/karnataka/internship-opportunities-for-pu-students-at-nie-in-mysuru/article69606111.ece,2025-05-22T19:00:14,The Hindu,India,en
"PM should answer tough questions instead of delivering filmi dialogues, says Congress","Slamming PMs Bikaner speech, Congress poses four questions, on the governments failure to catch the Pahalgam killers, brief Opposition and Parliament, or respond to the U.S. Presidents claims on the ceasefire",https://www.thehindu.com/news/national/pm-should-answer-tough-questions-instead-of-delivering-filmi-dialogues-says-congress/article69606190.ece,2025-05-22T18:59:18,The Hindu,India,en
Andhra Pradesh Chief Minister Chandrababu Naidu embarks on two-day visit to Delhi,He will call on several Union Ministers and seek Centres support to various ongoing and proposed projects in the State,https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-chief-minister-chandrababu-naidu-embarks-on-two-day-visit-to-delhi/article69605863.ece,2025-05-22T18:57:27,The Hindu,India,en
"TrEST Research Park, MBCET sign agreement",,https://www.thehindu.com/news/national/kerala/trest-research-park-mbcet-sign-agreement/article69606264.ece,2025-05-22T18:52:21,The Hindu,India,en
Mangalya Bhagya 22 couples enter wedlock in Nanjangud,,https://www.thehindu.com/news/national/karnataka/mangalya-bhagya-22-couples-enter-wedlock-in-nanjangud/article69606053.ece,2025-05-22T18:50:49,The Hindu,India,en
CET set to organise IEEE conference from May 23 to 25,,https://www.thehindu.com/news/national/kerala/cet-set-to-organise-ieee-conference-from-may-23-to-25/article69606050.ece,2025-05-22T18:45:52,The Hindu,India,en
BJP MLC Arun Congress workers exhibit their goonda behaviour,,https://www.thehindu.com/news/national/karnataka/bjp-mlc-arun-congress-workers-exhibit-their-goonda-behaviour/article69605658.ece,2025-05-22T18:39:37,The Hindu,India,en
Festive fervour marks Hanuman Jayanti celebrations at Tirumala,"TTD officials organise Annadanam on a grand scale, distributing prasadams to the devotees",https://www.thehindu.com/news/national/andhra-pradesh/festive-fervour-marks-hanuman-jayanti-celebrations-at-tirumala/article69606168.ece,2025-05-22T18:36:20,The Hindu,India,en
Writers and activists of Hassan celebrate Banu Mushtaqs International Booker Prize,,https://www.thehindu.com/news/national/karnataka/writers-and-activists-of-hassan-celebrate-banu-mushtaqs-international-booker-prize/article69605604.ece,2025-05-22T18:20:47,The Hindu,India,en
Supreme Court reserves interim orders in waqf case,"The Centre defended the Act, saying waqf by its very nature is a secular concept and cant be stayed given the presumption of constitutionality in its favour",https://www.thehindu.com/news/national/supreme-court-waqf-hearing-interim-order-waqf-case-updates-may-22/article69606192.ece,2025-05-22T18:18:11,The Hindu,India,en
Chalavadis remark against Priyank Kharge sparks political row,The controversial remark comes in response to Mr. Kharges frequent criticisms against Prime Minister Narendra Modi,https://www.thehindu.com/news/national/karnataka/chalavadis-remark-against-priyank-kharge-sparks-political-row/article69603254.ece,2025-05-22T18:17:37,The Hindu,India,en
Nuclear scientist M.R. Srinivasan laid to rest with State honours,"Mr. Srinivasan, who had been living in the Nilgiris, passed away at the age of 95 on May 20. He worked alongside Dr. Homi Bhabha on the construction of the countrys first nuclear reactor, Apsara, which achieved criticality in August 1956.",https://www.thehindu.com/news/national/tamil-nadu/nuclear-scientist-mr-srinivasan-laid-to-rest-in-coonoor-with-state-honours/article69605875.ece,2025-05-22T18:17:02,The Hindu,India,en
"Telangana govt urged to expedite land acquisition for Secbad Station redevelopment, road to Cherlapalli Station and other projects",,https://www.thehindu.com/news/national/telangana/telangana-govt-urged-to-expedite-land-acquisition-for-secbad-station-redevelopment-road-to-cherlapalli-station-and-other-projects/article69606055.ece,2025-05-22T18:09:46,The Hindu,India,en
Citizens urged to avail themselves of benefits of Yashasvini Health Insurance Scheme,Aland MLA B.R. Patil addresses event to distribute Yashasvini Health Card organised at KMF Salasar Kalyan Mantap in Kalaburagi,https://www.thehindu.com/news/national/karnataka/citizens-urged-to-avail-themselves-of-benefits-of-yashasvini-health-insurance-scheme/article69602822.ece,2025-05-22T18:05:11,The Hindu,India,en
NEET-PG Supreme Court mandates pre-counselling fee disclosure by universities,"The Bench further ordered authorities to enforce strict penalties for seat blocking including forfeiture of security deposit, disqualification from future NEET-PG exams and blacklisting complicit colleges",https://www.thehindu.com/news/national/neet-pg-supreme-court-mandates-pre-counselling-fee-disclosure-by-universities/article69606071.ece,2025-05-22T17:55:47,The Hindu,India,en
"TASMAC FIRs shall not be closed for now, AG assures Madras High Court",Makes the submission before a Division Bench seized of a PIL plea to transfer all FIRs from DVAC to CBI,https://www.thehindu.com/news/national/tamil-nadu/tasmac-firs-shall-not-be-closed-for-now-ag-assures-madras-high-court/article69605459.ece,2025-05-22T17:52:25,The Hindu,India,en
"Hyderabad Metro Rail  DPRs finalised for JBS-Medchal, JBS-Shameerpet,  RGIA - Future City corridors","The 86.1 km route under Phase 2B is estimated to cost 19,579 crore",https://www.thehindu.com/news/cities/Hyderabad/hyderabad-metro-rail-dprs-finalised-for-jbs-medchal-jbs-shameerpet-rgia-future-city-corridors/article69605805.ece,2025-05-22T17:50:21,The Hindu,India,en
Reference to a Tamil book deciphered from a stone inscription,,https://www.thehindu.com/news/cities/Tiruchirapalli/reference-to-a-tamil-book-deciphered-from-a-stone-inscription/article69606029.ece,2025-05-22T17:43:08,The Hindu,India,en
PF Near You on May 27,,https://www.thehindu.com/news/cities/Tiruchirapalli/pf-near-you-on-may-27/article69606033.ece,2025-05-22T17:34:05,The Hindu,India,en
Muthupettai police book BJP leaders for hate speech,,https://www.thehindu.com/news/cities/Tiruchirapalli/muthupettai-police-book-bjp-leaders-for-hate-speech/article69605894.ece,2025-05-22T17:27:50,The Hindu,India,en
India-Pakistan understanding on cessation of hostilities reached bilaterally Jaishankar,"The cessation of firing and military action was something which was negotiated directly between India and Pakistan, says EAM S. Jaishankar",https://www.thehindu.com/news/national/india-pakistan-understanding-on-cessation-of-hostilities-reached-bilaterally-jaishankar/article69605957.ece,2025-05-22T17:26:18,The Hindu,India,en
Death toll in Sengipatti road accident rises to six,All the victims were travelling by a van to Velankanni from Bengaluru when the accident occurred at Sengipatti on Nagapattinam-Tiruchi Highway in Thanjavur district on Wednesday night,https://www.thehindu.com/news/cities/Tiruchirapalli/death-toll-in-sengipatti-road-accident-rises-to-six/article69605897.ece,2025-05-22T17:21:38,The Hindu,India,en
"Month after massacre of tourists, Pahalgam locals count livelihood losses","Pahalgam had not worn such a deserted look even at the peak of the early 1990s insurgency, said tour operator Nasir Ahmad",https://www.thehindu.com/news/national/jammu-and-kashmir/month-after-massacre-of-tourists-pahalgam-locals-count-livelihood-losses/article69605653.ece,2025-05-22T17:13:02,The Hindu,India,en
MysuruKushalnagar highway project finally on track after long delays,"The new highway is anticipated to substantially reduce travel time between Bengaluru and Kushalnagar, which in turn will benefit travellers heading further west to Madikeri and Mangaluru.",https://www.thehindu.com/news/national/karnataka/mysurukushalnagar-highway-project-finally-on-track-after-long-delays/article69605782.ece,2025-05-22T16:59:27,The Hindu,India,en
"SixUnited, Resolute Group ink pact to jointly manufacture tablets, PCs and laptops in Telangana",,https://www.thehindu.com/news/cities/Hyderabad/sixunited-resolute-group-ink-pact-to-jointly-manufacture-tablets-pcs-and-laptops-in-telangana/article69605597.ece,2025-05-22T16:51:41,The Hindu,India,en
Bengaluru rains Pre-monsoon showers fill 63 lakes to capacity,"According to data released by BBMP on May 21, 19 lakes in Yelahanka zone are filled to capacity",https://www.thehindu.com/news/cities/bangalore/bengaluru-rains-pre-monsoon-showers-fill-63-lakes-to-capacity/article69605558.ece,2025-05-22T16:51:34,The Hindu,India,en
UAE reaffirms its unwavering support for India in global fight against terrorism,"Terrorism is an enemy of humanity. Wise people should rise and speak against it, says Ali Rashid Al Nuaimi, Chairman of the Defence Affairs, Interior  Foreign Affairs Committee",https://www.thehindu.com/news/national/uae-reaffirms-its-unwavering-support-for-india-in-global-fight-against-terrorism/article69605791.ece,2025-05-22T16:41:46,The Hindu,India,en
Thunderstorms alert in all Telangana districts till May 26 Highest temperature down to less than 40C,,https://www.thehindu.com/news/national/telangana/thunderstorms-alert-in-all-telangana-districts-till-may-26-highest-temperature-down-to-less-than-40c/article69605334.ece,2025-05-22T16:38:21,The Hindu,India,en
"CoBRA commando, Maoist killed in Chhattisgarh operation",The operation is being led by the 210th battalion of CRPFs CoBRA and has troops from Chhattisgarh Police DRG and STF,https://www.thehindu.com/news/national/chhattisgarh/cobra-commando-maoist-killed-in-chhattisgarh-operation/article69605545.ece,2025-05-22T16:22:33,The Hindu,India,en
Four-year-old discovers new fish in Kerala Green Humour by Rohan Chakravarty,,https://www.thehindu.com/sci-tech/energy-and-environment/four-year-old-discovers-new-fish-in-kerala-green-humour-rohan-chakravarty/article69596447.ece,2025-05-22T16:12:47,The Hindu,India,en
Hyderabads Shilparamam turns global village as Miss World 2025 contestants experience Telanganas living traditions,,https://www.thehindu.com/news/cities/Hyderabad/hyderabads-shilparamam-turns-global-village-as-miss-world-2025-contestants-experience-telanganas-living-traditions/article69605570.ece,2025-05-22T16:09:54,The Hindu,India,en
ASI asks archaeologist Amarnath Ramakrishna to rewrite his report on Keezhadi excavations,"A letter from the ASI said two experts had suggested corrections in the report submitted by Mr. Ramakrishna, who was in charge of the excavation, to make it more authentic.",https://www.thehindu.com/news/national/tamil-nadu/archaeological-survey-of-india-asks-amarnath-ramakrishna-to-rewrite-his-report-on-keezhadi-excavations/article69605593.ece,2025-05-22T16:08:42,The Hindu,India,en
Average mandi prices of major food crops ruling below MSP RBI article,"Mandi prices of major food crops are below MSP due to a bumper harvest, with easing prices and a positive outlook for food security",https://www.thehindu.com/business/Economy/average-mandi-prices-of-major-food-crops-ruling-below-msp-rbi-article/article69605513.ece,2025-05-22T16:05:04,The Hindu,India,en
Punjab and Haryana High Court receives bomb threat mail police launch search,"An e-mail was sent to the registrars office of the High Court, claiming that an IED had been planted in the complex. On being informed, police launched a thorough search, Chandigarh Police official said",https://www.thehindu.com/news/national/punjab/punjab-and-haryana-high-court-receives-bomb-threat-mail-police-launch-search/article69605660.ece,2025-05-22T16:02:43,The Hindu,India,en
Supreme Court directs NHAI to take effective steps to curb unauthorised occupation of highways,"The Supreme Court also directed the Centre to give wide publicity to the availability of Rajmargyatra mobile application on print, electronic, as well as social media",https://www.thehindu.com/news/national/supreme-court-directs-nhai-to-take-effective-steps-to-curb-unauthorised-occupation-of-highways/article69605410.ece,2025-05-22T16:00:34,The Hindu,India,en
NH-66 collapse in Kerala Centre debars construction and consultancy firms involved,Centre also brings two company officials under the ambit of its ongoing inquiry into collapse of highway stretch,https://www.thehindu.com/news/national/kerala/nh-66-collapse-in-kerala-centre-debars-construction-and-consultancy-firms-involved/article69605631.ece,2025-05-22T15:57:38,The Hindu,India,en
